SOZLESME KODU,PAZAR,PAZAR SEGMENTI,SOZLESME TIPI,DAYANAK VARLIK,SOZLESME SINIFI,OPSIYON TIPI,VADE TARIHI,SON ISLEM TARIHI,OPSIYON TURU,KULLANIM FIYATI,SOZLESME GRUBU,SOZLESME GRUP NO,SOZLESME BUYUKLUGU,DURUM,SOZLESME TURU,MAKSIMUM EMIR MIKTARI,KULLANIM FIYATI ONDALIK HANESI,UZLASMA TIPI,PARA BIRIMI,SON UZLASMA FIYATI,ALT LIMIT,UST LIMIT,FIYAT ADIMI,FIYAT ONDALIK HANESI,TUREV SEVIYESI,ESNEK SOZLESME,YAKIN VADE SOZLESME(M1),UZAK VADE SOZLESME(M2),NOMINAL DEGER,POZISYON KAPAMA GUNU,TAKAS GUNU,BIRIKMIS FAIZ
F_ALARK0125,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,95.7,86.13,105.25,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ALARK0225,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,99.35,89.42,109.25,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ALARK0325,D_EQ,SSF,D_EQ_FPD,ALARK.E,DE_ALARK_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,100.4,90.36,110.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ARCLK0125,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,147.1,132.4,161.8,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ARCLK0225,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,152.35,137.15,167.55,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ARCLK0325,D_EQ,SSF,D_EQ_FPD,ARCLK.E,DE_ARCLK_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,155,139.5,170.5,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0125,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,74.85,67.37,82.33,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0225,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,78.33,70.5,86.16,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASELS0325,D_EQ,SSF,D_EQ_FPD,ASELS.E,DE_ASELS_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,79.13,71.22,87.04,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0125,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,115.85,104.3,127.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0225,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,118.95,107.1,130.8,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ASTOR0325,D_EQ,SSF,D_EQ_FPD,ASTOR.E,DE_ASTOR_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,124.3,111.9,136.7,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0125,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,541.1,487,595.2,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0225,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,562.3,506.1,618.5,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BIMAS0325,D_EQ,SSF,D_EQ_FPD,BIMAS.E,DE_BIMAS_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,576.8,519.2,634.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0125,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,442.8,398.55,487.05,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0225,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,457.6,411.85,503.3,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_BRSAN0325,D_EQ,SSF,D_EQ_FPD,BRSAN.E,DE_BRSAN_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,470.4,423.4,517.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0125,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,48.47,43.63,53.31,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0225,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,49.9,44.91,54.89,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CIMSA0325,D_EQ,SSF,D_EQ_FPD,CIMSA.E,DE_CIMSA_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,50.86,45.78,55.94,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_CNHTRY0125,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-01-31,2025-01-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.0289,4.5261,5.5317,0.0001,4,1,N,,,10000, ,,
F_CNHTRY0225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-02-28,2025-02-28,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.2049,4.6845,5.7253,0.0001,4,1,N,,,10000, ,,
F_CNHTRY0425,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-04-30,2025-04-30,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,5.4019,4.8618,5.942,0.0001,4,1,N,,,10000, ,,
F_CNHTRY1225,D_CR,CRF,D_CR_FUT,D_CNHTRY,DE_CNHTRY_FUT,,2025-12-31,2025-12-31,,0,S,0,10000,A,Future,5000,,Cash Settlement,TRY,6.6666,6,7.3332,0.0001,4,1,N,,,10000, ,,
F_DOAS0125,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,193.2,173.9,212.5,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOAS0225,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,199.25,179.35,219.15,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOAS0325,D_EQ,SSF,D_EQ_FPD,DOAS.E,DE_DOAS_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,211.5,190.35,232.65,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0125,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.97,13.48,16.46,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0225,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.91,14.32,17.5,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_DOHOL0325,D_EQ,SSF,D_EQ_FPD,DOHOL.E,DE_DOHOL_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,15.82,14.24,17.4,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0125,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-01-31,2025-01-31,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.11,12.7,15.52,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0225,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-02-28,2025-02-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.55,13.1,16,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_EKGYO0325,D_EQ,SSF,D_EQ_FPD,EKGYO.E,DE_EKGYO_FPD,,2025-03-28,2025-03-28,,0,S,0,100,A,Future,0.01-2.5:40000&2.5-5:20000&5-10:10000&10-20:5000&20-40:2500&40-80:1250&80-150:750&150-250:350&250-500:200&500-750:125&750-1000:75&1000-99999999.99:50,,Physical Delivery,TRY,14.87,13.39,16.35,&0.01:0.01-99.99&0.05:100.0-499.99&0.1:500.0-999.99&0.25:1000.0-2499.99&0.5:2500.0-999999.99,2,1,N,,,100, , ,
F_ELCBAS0125,D_EL,ENF,D_EL_FUT,D_ELCBAS01,DE_ELCBAS01B_FUT,,2025-01-31,2025-01-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2505,2004,3006,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0225,D_EL,ENF,D_EL_FUT,D_ELCBAS02,DE_ELCBAS02B_FUT,,2025-02-28,2025-02-28,,0,S,0,67.2,A,Future,50,,Cash Settlement,TRY,2582.8,2066.3,3099.3,0.1,2,1,N,,,67.2, ,,
F_ELCBAS0325,D_EL,ENF,D_EL_FUT,D_ELCBAS03,DE_ELCBAS03B_FUT,,2025-04-02,2025-03-28,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2563.2,2050.6,3075.8,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0425,D_EL,ENF,D_EL_FUT,D_ELCBAS04,DE_ELCBAS04B_FUT,,2025-04-30,2025-04-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2393.3,1914.7,2871.9,0.1,2,1,N,,,72, ,,
F_ELCBAS0525,D_EL,ENF,D_EL_FUT,D_ELCBAS05,DE_ELCBAS05B_FUT,,2025-06-02,2025-05-30,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2336.1,1868.9,2803.3,0.1,2,1,N,,,74.4, ,,
F_ELCBAS0625,D_EL,ENF,D_EL_FUT,D_ELCBAS06,DE_ELCBAS06B_FUT,,2025-06-30,2025-06-30,,0,S,0,72,A,Future,50,,Cash Settlement,TRY,2458.7,1967,2950.4,0.1,2,1,N,,,72, ,,
F_ELCBAS0725,D_EL,ENF,D_EL_FUT,D_ELCBAS07,DE_ELCBAS07B_FUT,,2025-07-31,2025-07-31,,0,S,0,74.4,A,Future,50,,Cash Settlement,TRY,2446.2,1957,2935.4,0.1,2,1,N,,,74.4, ,,
F_ELCBASQ126,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2025-12-30,2025-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2450,1960,2940,0.1,2,1,N,,,216, ,,
F_ELCBASQ127,D_EL,ENF,D_EL_FUT,D_ELCBASQ1,DE_ELCBASQ1B_FUT,,2026-12-30,2026-12-30,,0,S,0,216,A,Future,50,,Cash Settlement,TRY,2446.2,1957,2935.4,0.1,2,1,N,,,216, ,,
F_ELCBASQ225,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2025-03-28,2025-03-28,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,2600,2080,3120,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ226,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2026-03-30,2026-03-30,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,3100,2480,3720,0.1,2,1,N,,,218.4, ,,
F_ELCBASQ227,D_EL,ENF,D_EL_FUT,D_ELCBASQ2,DE_ELCBASQ2B_FUT,,2027-03-30,2027-03-30,,0,S,0,218.4,A,Future,50,,Cash Settlement,TRY,2446.2,1957,2935.4,0.1,2,1,N,,,218.4, ,,
